PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Notes	Raw_Fragments	Source_Status
81	80	116	girl	N-Bal-Br	2	1	poɾej		N-Bal-Br 2 poɾej	response
81	80	116	girl	N-Jaj-OBC	2	1	poɾi		N-Jaj-OBC 2 poɾi	response
81	80	116	girl	N-Bhi-Bhi	4	1	tʃoɾ		N-Bhi-Bhi 4 tʃoɾ	response
81	80	116	girl	N-Dhar-Bhi	4	1	tʃoɾi		N-Dhar-Bhi 4 tʃoɾi	response
81	80	116	girl	N-Khj-Bhi	2	1	poɾej		N-Khj-Bhi 2 poɾej	response
81	80	116	girl	N-Mah-Bhi	2	1	pɔɾi		N-Mah-Bhi 2 pɔɾi	response
81	80	116	girl	N-Rup-Br	4	1	tʃoɾi		N-Rup-Br 4 tʃoɾi	response
81	80	116	girl	N-Khr-Gen	4	1	tʃʰɔɾi		N-Khr-Gen 4 tʃʰɔɾi	response
81	80	116	girl	N-Awl-Bal	4	1	tʃʰɔɾi		N-Awl-Bal 4 tʃʰɔɾi	response
81	80	116	girl	N-Sir-OBC	4	1	tʃoɾi		N-Sir-OBC 4 tʃoɾi	response
81	80	116	girl	N-Kup-Dar	5	1	nɑni		N-Kup-Dar 5 nɑni	response
81	80	116	girl	Par Bhi	2	1	poɾi		Par Bhi 2 poɾi	response
81	80	116	girl	Malvi	4	1	tʃoɾi		Malvi 4 tʃoɾi	response
81	80	116	girl	Hindi	1	1	ləɖki		Hindi 1 ləɖki	response
81	80	116	girl	Gujarati	4	1	tʃokɾi		Gujarati 4 tʃokɾi	response
81	80	116	girl	Marathi	2	1	poɾgi		Marathi 2 poɾgi	response
81	80	116	girl	Marathi	3	2	mulgi		3 mulgi	response
81	80	117	day	N-Son-Bal	1	1	d̪in		N-Son-Bal 1 d̪in	response
81	80	117	day	N-Son-Pat	1	1	d̪in		N-Son-Pat 1 d̪in	response
81	80	117	day	N-Bal-Br	1	1	d̪in		N-Bal-Br 1 d̪in	response
81	80	117	day	N-Jaj-OBC	1	1	d̪in		N-Jaj-OBC 1 d̪in	response
81	80	117	day	N-Jaj-OBC	3	2	wɑr		3 wɑr	response
81	80	117	day	N-Bhi-Bhi	1	1	d̪in		N-Bhi-Bhi 1 d̪in	response
81	80	117	day	N-Dhar-Bhi	1	1	d̪in		N-Dhar-Bhi 1 d̪in	response
81	80	117	day	N-Khj-Bhi	1	1	d̪in		N-Khj-Bhi 1 d̪in	response
81	80	117	day	N-Mah-Bhi	1	1	d̪in		N-Mah-Bhi 1 d̪in	response
81	80	117	day	N-Rup-Br	1	1	d̪in		N-Rup-Br 1 d̪in	response
81	80	117	day	N-Khr-Gen	1	1	d̪in		N-Khr-Gen 1 d̪in	response
81	80	117	day	N-Awl-Bal	1	1	d̪in		N-Awl-Bal 1 d̪in	response
81	80	117	day	N-Sir-OBC	1	1	d̪in		N-Sir-OBC 1 d̪in	response
81	80	117	day	N-Kup-Dar	3	1	wɑr		N-Kup-Dar 3 wɑr	response
81	80	117	day	Par Bhi	1	1	d̪in		Par Bhi 1 d̪in	response
81	80	117	day	Malvi	1	1	d̪ʌn		Malvi 1 d̪ʌn	response
81	80	117	day	Hindi	1	1	d̪ɪn		Hindi 1 d̪ɪn	response
81	80	117	day	Hindi	2	2	d̪ivɑs		2 d̪ivɑs	response
81	80	117	day	Gujarati	2	1	d̪ivɑs		Gujarati 2 d̪ivɑs	response
81	80	117	day	Marathi	2	1	d̪iwʌs		Marathi 2 d̪iwʌs	response
81	80	118	night	N-Son-Bal	1	1	ɾɑt̪		N-Son-Bal 1 ɾɑt̪	response
81	80	118	night	N-Son-Pat	1	1	ɾɑt̪		N-Son-Pat 1 ɾɑt̪	response
81	80	118	night	N-Bal-Br	1	1	ɾɑt̪		N-Bal-Br 1 ɾɑt̪	response
81	80	118	night	N-Jaj-OBC	1	1	ɾɑt̪		N-Jaj-OBC 1 ɾɑt̪	response
81	80	118	night	N-Jaj-OBC	1	2	ɾɑt̪		N-Jaj-OBC 1 ɾɑt̪	response
81	80	118	night	N-Bhi-Bhi	1	1	ɾɑt̪		N-Bhi-Bhi 1 ɾɑt̪	response
81	80	118	night	N-Dhar-Bhi	1	1	ɾɑt̪		N-Dhar-Bhi 1 ɾɑt̪	response
81	80	118	night	N-Khj-Bhi	1	1	ɾɑt̪		N-Khj-Bhi 1 ɾɑt̪	response
81	80	118	night	N-Mah-Bhi	1	1	ɾɑt̪		N-Mah-Bhi 1 ɾɑt̪	response
81	80	118	night	N-Rup-Br	1	1	ɾɑt̪		N-Rup-Br 1 ɾɑt̪	response
81	80	118	night	N-Khr-Gen	1	1	ɾɑt̪		N-Khr-Gen 1 ɾɑt̪	response
81	80	118	night	N-Awl-Bal	1	1	ɾɑt̪		N-Awl-Bal 1 ɾɑt̪	response
81	80	118	night	N-Sir-OBC	1	1	ɾɑt̪		N-Sir-OBC 1 ɾɑt̪	response
81	80	118	night	N-Kup-Dar	1	1	ɾɑt̪		N-Kup-Dar 1 ɾɑt̪	response
81	80	118	night	Par Bhi	1	1	ɾɑt̪		Par Bhi 1 ɾɑt̪	response
81	80	118	night	Malvi	1	1	ɾɑt̪		Malvi 1 ɾɑt̪	response
81	80	118	night	Hindi	1	1	ɾɑt̪		Hindi 1 ɾɑt̪	response
81	80	118	night	Gujarati	1	1	ɾɑt̪		Gujarati 1 ɾɑt̪	response
81	80	118	night	Gujarati	1	2	ɾɑtɾ̪i		1 ɾɑtɾ̪i	response
81	80	118	night	Marathi	1	1	ɾɑtɾ̪		Marathi 1 ɾɑtɾ̪	response
82	81	119	morning	N-Son-Bal	4	1	d̪inn̪ikʌɭe		N-Son-Bal 4 d̪inn̪ikʌɭe	response
82	81	119	morning	N-Son-Pat	4	1	d̪inn̪ikʌɭe		N-Son-Pat 4 d̪inn̪ikʌɭe	response
82	81	119	morning	N-Bal-Br	6	1	ʊdʒɑɭo		N-Bal-Br 6 ʊdʒɑɭo	response
82	81	119	morning	N-Jaj-OBC	9	1	bʰʌnsar		N-Jaj-OBC 9 bʰʌnsar	response
82	81	119	morning	N-Jaj-OBC	8	2	bʌɖibʰʌdʒʌr		8 bʌɖibʰʌdʒʌr	response
82	81	119	morning	N-Bhi-Bhi	7	1	jɑɳi		N-Bhi-Bhi 7 jɑɳi	response
82	81	119	morning	N-Dhar-Bhi	7	1	jɑɳi		N-Dhar-Bhi 7 jɑɳi	response
82	81	119	morning	N-Khj-Bhi	7	1	jɑɳi		N-Khj-Bhi 7 jɑɳi	response
82	81	119	morning	N-Mah-Bhi	1	1	sʌbeɾɔ		N-Mah-Bhi 1 sʌbeɾɔ	response
82	81	119	morning	N-Rup-Br	4	1	d̪innikʌɭe		N-Rup-Br 4 d̪innikʌɭe	response
82	81	119	morning	N-Khr-Gen	1	1	sɑveɾɔ		N-Khr-Gen 1 sɑveɾɔ	response
82	81	119	morning	N-Awl-Bal	1	1	subəh		N-Awl-Bal 1 subəh	response
82	81	119	morning	N-Awl-Bal	4	2	d̪innikʌɭe		4 d̪innikʌɭe	response
82	81	119	morning	N-Sir-OBC	5	1	sʌnd̪ɑɾo		N-Sir-OBC 5 sʌnd̪ɑɾo	response
82	81	119	morning	N-Kup-Dar	5	1	sʌᶸn̪d̪əɾo		N-Kup-Dar 5 sʌᶸn̪d̪əɾo	response
82	81	119	morning	Par Bhi	3	1	ekgʊdʒ		Par Bhi 3 ekgʊdʒ	response
82	81	119	morning	Malvi	1	1	səbeɾɑ		Malvi 1 səbeɾɑ	response
82	81	119	morning	Hindi	1	1	səbeɾɑ		Hindi 1 səbeɾɑ	response
82	81	119	morning	Hindi	1	2	subəh		1 subəh	response
82	81	119	morning	Gujarati	1	1	səvəɾ		Gujarati 1 səvəɾ	response
82	81	119	morning	Marathi	2	1	sʌkɑɭ		Marathi 2 sʌkɑɭ	response
82	81	120	noon	N-Son-Bal	1	1	d̪upʰɑɾ		N-Son-Bal 1 d̪upʰɑɾ	response
82	81	120	noon	N-Son-Pat	1	1	d̪upʰar		N-Son-Pat 1 d̪upʰar	response
82	81	120	noon	N-Son-Pat	4	2	dʒuʌɾo		4 dʒuʌɾo	response
82	81	120	noon	N-Bal-Br	1	1	d̪upʰɑɾi		N-Bal-Br 1 d̪upʰɑɾi	response
82	81	120	noon	N-Bal-Br	4	2	dʒuʌɾo		4 dʒuʌɾo	response
82	81	120	noon	N-Bal-Br	5	3	mad̪janə		5 mad̪janə	response
82	81	120	noon	N-Jaj-OBC	1	1	d̪upɑɾ		N-Jaj-OBC 1 d̪upɑɾ	response
82	81	120	noon	N-Bhi-Bhi	1	1	d̪upʰɑɾ		N-Bhi-Bhi 1 d̪upʰɑɾ	response
82	81	120	noon	N-Dhar-Bhi	1	1	d̪upʰɑɾi		N-Dhar-Bhi 1 d̪upʰɑɾi	response
82	81	120	noon	N-Khj-Bhi	1	1	d̪upʰɑɾ		N-Khj-Bhi 1 d̪upʰɑɾ	response
82	81	120	noon	N-Mah-Bhi	1	1	d̪upeɾi		N-Mah-Bhi 1 d̪upeɾi	response
82	81	120	noon	N-Rup-Br	1	1	d̪upʰɑɾi		N-Rup-Br 1 d̪upʰɑɾi	response
82	81	120	noon	N-Khr-Gen	1	1	d̪upʰɑɾ		N-Khr-Gen 1 d̪upʰɑɾ	response
82	81	120	noon	N-Awl-Bal	1	1	d̪upʰʌɾ		N-Awl-Bal 1 d̪upʰʌɾ	response
82	81	120	noon	N-Awl-Bal	3	2	d̪indʰʌɭe		3 d̪indʰʌɭe	response
82	81	120	noon	N-Sir-OBC	1	1	d̪upʰɑɾi		N-Sir-OBC 1 d̪upʰɑɾi	response
82	81	120	noon	N-Kup-Dar	1	1	d̪upʰʌɾ		N-Kup-Dar 1 d̪upʰʌɾ	response
82	81	120	noon	N-Kup-Dar	4	2	dʒuʌɾo		4 dʒuʌɾo	response
82	81	120	noon	Par Bhi	1	1	d̪ʊpːɑr		Par Bhi 1 d̪ʊpːɑr	response
82	81	120	noon	Par Bhi	1	2	d̪upʰʌɾ		1 d̪upʰʌɾ	response
82	81	120	noon	Malvi	1	1	d̪ʌpʰor		Malvi 1 d̪ʌpʰor	response
82	81	120	noon	Hindi	1	1	d̪opəhəɾ		Hindi 1 d̪opəhəɾ	response
82	81	120	noon	Gujarati	2	1	bəpoɾ		Gujarati 2 bəpoɾ	response
82	81	120	noon	Marathi	1	1	d̪upɑɾ		Marathi 1 d̪upɑɾ	response
82	81	121	evening/ afternoon	N-Son-Bal	1	1	sʌɲdʒʌ		N-Son-Bal 1 sʌɲdʒʌ	response
82	81	121	evening/ afternoon	N-Son-Pat	1	1	sʊɲtʃʌ		N-Son-Pat 1 sʊɲtʃʌ	response
82	81	121	evening/ afternoon	N-Bal-Br	1	1	sʌndʒɑ		N-Bal-Br 1 sʌndʒɑ	response
82	81	121	evening/ afternoon	N-Jaj-OBC	1	1	sʌndʒɑ		N-Jaj-OBC 1 sʌndʒɑ	response
82	81	121	evening/ afternoon	N-Bhi-Bhi	2	1	sɑn		N-Bhi-Bhi 2 sɑn	response
82	81	121	evening/ afternoon	N-Dhar-Bhi	1	1	sɑndʒ		N-Dhar-Bhi 1 sɑndʒ	response
82	81	121	evening/ afternoon	N-Khj-Bhi	1	1	sɑndʒ		N-Khj-Bhi 1 sɑndʒ	response
82	81	121	evening/ afternoon	N-Mah-Bhi	1	1	sɑndʒ		N-Mah-Bhi 1 sɑndʒ	response
82	81	121	evening/ afternoon	N-Mah-Bhi	1	2	sɑ̃dʒ		1 sɑ̃dʒ	response
82	81	121	evening/ afternoon	N-Rup-Br	1	1	sɑndʒ		N-Rup-Br 1 sɑndʒ	response
82	81	121	evening/ afternoon	N-Khr-Gen	1	1	sɑndʒɑ		N-Khr-Gen 1 sɑndʒɑ	response
82	81	121	evening/ afternoon	N-Awl-Bal	1	1	sʌndʒʱɑ		N-Awl-Bal 1 sʌndʒʱɑ	response
82	81	121	evening/ afternoon	N-Sir-OBC	1	1	sɑndʒɑ		N-Sir-OBC 1 sɑndʒɑ	response
82	81	121	evening/ afternoon	N-Kup-Dar	1	1	sʌndʒʌvini		N-Kup-Dar 1 sʌndʒʌvini	response
82	81	121	evening/ afternoon	Par Bhi	3	1	sɑnti̪		Par Bhi 3 sɑnti̪	response
82	81	121	evening/ afternoon	Malvi	1	1	sɑndʒ		Malvi 1 sɑndʒ	response
82	81	121	evening/ afternoon	Hindi	4	1	səd̪̃ʱjɑ		Hindi 4 səd̪̃ʱjɑ	response
82	81	121	evening/ afternoon	Hindi	5	2	ʃɑm		5 ʃɑm	response
82	81	121	evening/ afternoon	Gujarati	5	1	ʃɑm		Gujarati 5 ʃɑm	response
82	81	121	evening/ afternoon	Marathi	4	1	sʌnd̪ʰjɑ		Marathi 4 sʌnd̪ʰjɑ	response
82	81	121	evening/ afternoon	Marathi	6	2	sɑijʌnkɑɭ		6 sɑijʌnkɑɭ	response
82	81	122	yesterday	N-Son-Bal	1	1	kɑl		N-Son-Bal 1 kɑl	response
82	81	122	yesterday	N-Son-Pat	1	1	kɑl		N-Son-Pat 1 kɑl	response
82	81	122	yesterday	N-Bal-Br	1	1	kɑl		N-Bal-Br 1 kɑl	response
82	81	122	yesterday	N-Jaj-OBC	1	1	kɑl		N-Jaj-OBC 1 kɑl	response
82	81	122	yesterday	N-Bhi-Bhi	1	1	kɑl		N-Bhi-Bhi 1 kɑl	response
82	81	122	yesterday	N-Dhar-Bhi	1	1	kɑl		N-Dhar-Bhi 1 kɑl	response
82	81	122	yesterday	N-Khj-Bhi	1	1	kʌl		N-Khj-Bhi 1 kʌl	response
82	81	122	yesterday	N-Mah-Bhi	1	1	kɑl		N-Mah-Bhi 1 kɑl	response
82	81	122	yesterday	N-Rup-Br	1	1	kʌl		N-Rup-Br 1 kʌl	response
82	81	122	yesterday	N-Khr-Gen	1	1	kɑl		N-Khr-Gen 1 kɑl	response
82	81	122	yesterday	N-Awl-Bal	1	1	kɑl		N-Awl-Bal 1 kɑl	response
82	81	122	yesterday	N-Sir-OBC	2	1	jɑɳi		N-Sir-OBC 2 jɑɳi	response
82	81	122	yesterday	N-Kup-Dar	1	1	kɑl		N-Kup-Dar 1 kɑl	response
82	81	122	yesterday	Par Bhi	1	1	kɑl		Par Bhi 1 kɑl	response
82	81	122	yesterday	Malvi	1	1	kɑl		Malvi 1 kɑl	response
82	81	122	yesterday	Hindi	1	1	kʌl		Hindi 1 kʌl	response
82	81	122	yesterday	Gujarati	1	1	kɑle		Gujarati 1 kɑle	response
82	81	122	yesterday	Gujarati	1	2	gəikɑl		1 gəikɑl	response
82	81	122	yesterday	Marathi	1	1	kɑl		Marathi 1 kɑl	response
83	82	123	today	N-Son-Bal	1	1	ɑdʒ		N-Son-Bal 1 ɑdʒ	response
83	82	123	today	N-Son-Pat	1	1	ɑdʒ		N-Son-Pat 1 ɑdʒ	response
83	82	123	today	N-Bal-Br	1	1	ɑdʒ		N-Bal-Br 1 ɑdʒ	response
83	82	123	today	N-Jaj-OBC	1	1	adʒidʒ		N-Jaj-OBC 1 adʒidʒ	response
83	82	123	today	N-Bhi-Bhi	1	1	ɑdʒ		N-Bhi-Bhi 1 ɑdʒ	response
83	82	123	today	N-Dhar-Bhi	1	1	ɑdʒ		N-Dhar-Bhi 1 ɑdʒ	response
83	82	123	today	N-Khj-Bhi	1	1	ɑdʒ		N-Khj-Bhi 1 ɑdʒ	response
83	82	123	today	N-Mah-Bhi	1	1	ɑdʒ		N-Mah-Bhi 1 ɑdʒ	response
83	82	123	today	N-Rup-Br	1	1	ɑdʒ		N-Rup-Br 1 ɑdʒ	response
83	82	123	today	N-Khr-Gen	1	1	ɑdʒ		N-Khr-Gen 1 ɑdʒ	response
83	82	123	today	N-Awl-Bal	1	1	ɑdʒ		N-Awl-Bal 1 ɑdʒ	response
83	82	123	today	N-Sir-OBC	1	1	ɑdʒ		N-Sir-OBC 1 ɑdʒ	response
83	82	123	today	N-Kup-Dar	1	1	ɑdʒ		N-Kup-Dar 1 ɑdʒ	response
83	82	123	today	Par Bhi	1	1	ɑdʒ		Par Bhi 1 ɑdʒ	response
83	82	123	today	Malvi	1	1	ɑdʒ		Malvi 1 ɑdʒ	response
83	82	123	today	Hindi	1	1	ɑdʒ		Hindi 1 ɑdʒ	response
83	82	123	today	Gujarati	1	1	ɑdʒeⁱ		Gujarati 1 ɑdʒeⁱ	response
83	82	123	today	Marathi	1	1	ɑdz		Marathi 1 ɑdz	response
83	82	124	tomorrow	N-Son-Bal	1	1	kɑl		N-Son-Bal 1 kɑl	response
83	82	124	tomorrow	N-Son-Pat	1	1	kɑl		N-Son-Pat 1 kɑl	response
83	82	124	tomorrow	N-Bal-Br	1	1	kɑl		N-Bal-Br 1 kɑl	response
83	82	124	tomorrow	N-Jaj-OBC	1	1	kɑl		N-Jaj-OBC 1 kɑl	response
83	82	124	tomorrow	N-Bhi-Bhi	1	1	kɑl		N-Bhi-Bhi 1 kɑl	response
83	82	124	tomorrow	N-Dhar-Bhi	1	1	kɑl		N-Dhar-Bhi 1 kɑl	response
83	82	124	tomorrow	N-Khj-Bhi	1	1	kɑl		N-Khj-Bhi 1 kɑl	response
83	82	124	tomorrow	N-Mah-Bhi	1	1	kɑl		N-Mah-Bhi 1 kɑl	response
83	82	124	tomorrow	N-Rup-Br	1	1	kɑl		N-Rup-Br 1 kɑl	response
83	82	124	tomorrow	N-Khr-Gen	1	1	kɑl		N-Khr-Gen 1 kɑl	response
83	82	124	tomorrow	N-Awl-Bal	1	1	kɑl		N-Awl-Bal 1 kɑl	response
83	82	124	tomorrow	N-Sir-OBC	3	1	jɑɳi		N-Sir-OBC 3 jɑɳi	response
83	82	124	tomorrow	N-Kup-Dar	1	1	kaːl		N-Kup-Dar 1 kaːl	response
83	82	124	tomorrow	Par Bhi	1	1	kɑl		Par Bhi 1 kɑl	response
83	82	124	tomorrow	Malvi	1	1	kɑl		Malvi 1 kɑl	response
83	82	124	tomorrow	Hindi	1	1	kɑl		Hindi 1 kɑl	response
83	82	124	tomorrow	Gujarati	1	1	kɑle		Gujarati 1 kɑle	response
83	82	124	tomorrow	Marathi	2	1	ud̪ʱjɑ		Marathi 2 ud̪ʱjɑ	response
83	82	125	week	N-Son-Bal	1	1	hʌptɔ̪		N-Son-Bal 1 hʌptɔ̪	response
83	82	125	week	N-Son-Pat	1	1	hʌptɔ̪		N-Son-Pat 1 hʌptɔ̪	response
83	82	125	week	N-Bal-Br	1	1	hʌptɔ̪		N-Bal-Br 1 hʌptɔ̪	response
83	82	125	week	N-Jaj-OBC	1	1	hʌptɔ̪		N-Jaj-OBC 1 hʌptɔ̪	response
83	82	125	week	N-Bhi-Bhi	1	1	hɑpto̪		N-Bhi-Bhi 1 hɑpto̪	response
83	82	125	week	N-Dhar-Bhi	1	1	hʌptɔ̪		N-Dhar-Bhi 1 hʌptɔ̪	response
83	82	125	week	N-Khj-Bhi	2	1	haʈ		N-Khj-Bhi 2 haʈ	response
83	82	125	week	N-Mah-Bhi	1	1	hʌptɔ̪		N-Mah-Bhi 1 hʌptɔ̪	response
83	82	125	week	N-Rup-Br	1	1	hʌptɔ̪		N-Rup-Br 1 hʌptɔ̪	response
83	82	125	week	N-Khr-Gen	1	1	hɑptɔ̪		N-Khr-Gen 1 hɑptɔ̪	response
83	82	125	week	N-Awl-Bal	1	1	hɑpto̪		N-Awl-Bal 1 hɑpto̪	response
83	82	125	week	N-Sir-OBC	1	1	hɑpto̪		N-Sir-OBC 1 hɑpto̪	response
83	82	125	week	N-Kup-Dar	2	1	ɑtʰ		N-Kup-Dar 2 ɑtʰ	response
83	82	125	week	Par Bhi	1	1	hɑpto̪		Par Bhi 1 hɑpto̪	response
83	82	125	week	Malvi	3	1	sʌptɑ̪		Malvi 3 sʌptɑ̪	response
83	82	125	week	Hindi	1	1	hʌpʰtɑ̪		Hindi 1 hʌpʰtɑ̪	response
83	82	125	week	Hindi	3	2	səptɑ̪h		3 səptɑ̪h	response
83	82	125	week	Gujarati	2	1	ɑʈʰɑwɑɖiũ		Gujarati 2 ɑʈʰɑwɑɖiũ	response
83	82	125	week	Gujarati	3	2	səptɑ̪h		3 səptɑ̪h	response
83	82	125	week	Marathi	2	1	ɑʈʰwʌɖɑ		Marathi 2 ɑʈʰwʌɖɑ	response
83	82	126	month	N-Son-Bal	1	1	mʌⁱnɔ		N-Son-Bal 1 mʌⁱnɔ	response
83	82	126	month	N-Son-Pat	1	1	mʌⁱnɔ		N-Son-Pat 1 mʌⁱnɔ	response
83	82	126	month	N-Bal-Br	1	1	mʌhinɔ		N-Bal-Br 1 mʌhinɔ	response
83	82	126	month	N-Jaj-OBC	1	1	mʌⁱnu		N-Jaj-OBC 1 mʌⁱnu	response
83	82	126	month	N-Bhi-Bhi	1	1	mʌⁱnu		N-Bhi-Bhi 1 mʌⁱnu	response
83	82	126	month	N-Dhar-Bhi	1	1	mʌⁱnu		N-Dhar-Bhi 1 mʌⁱnu	response
83	82	126	month	N-Khj-Bhi	1	1	mʌⁱnʌ		N-Khj-Bhi 1 mʌⁱnʌ	response
83	82	126	month	N-Mah-Bhi	1	1	mʌⁱno		N-Mah-Bhi 1 mʌⁱno	response
83	82	126	month	N-Rup-Br	1	1	mʌjɪno		N-Rup-Br 1 mʌjɪno	response
83	82	126	month	N-Khr-Gen	1	1	mɑⁱnɔ		N-Khr-Gen 1 mɑⁱnɔ	response
83	82	126	month	N-Awl-Bal	1	1	mɑhino		N-Awl-Bal 1 mɑhino	response
83	82	126	month	N-Sir-OBC	1	1	mɑⁱnɔ		N-Sir-OBC 1 mɑⁱnɔ	response
83	82	126	month	N-Kup-Dar	1	1	mʌⁱnu		N-Kup-Dar 1 mʌⁱnu	response
83	82	126	month	Par Bhi	1	1	mʌjɪno		Par Bhi 1 mʌjɪno	response
83	82	126	month	Malvi	1	1	mʌⁱno		Malvi 1 mʌⁱno	response
83	82	126	month	Hindi	1	1	məhinɑ		Hindi 1 məhinɑ	response
83	82	126	month	Gujarati	1	1	mɑ̃hino		Gujarati 1 mɑ̃hino	response
83	82	126	month	Marathi	1	1	mʌⁱhiɳɑ		Marathi 1 mʌⁱhiɳɑ	response
83	82	127	year	N-Son-Bal	1	1	sɑl		N-Son-Bal 1 sɑl	response
83	82	127	year	N-Son-Bal	2	2	vʌɾʌs		N-Son-Bal 2 vʌɾʌs	response
83	82	127	year	N-Son-Pat	1	1	sɑl		N-Son-Pat 1 sɑl	response
83	82	127	year	N-Bal-Br	2	1	vʌɾʌs		N-Bal-Br 2 vʌɾʌs	response
83	82	127	year	N-Jaj-OBC	1	1	sɑl		N-Jaj-OBC 1 sɑl	response
83	82	127	year	N-Bhi-Bhi	1	1	sɑl		N-Bhi-Bhi 1 sɑl	response
83	82	127	year	N-Dhar-Bhi	1	1	sɑl		N-Dhar-Bhi 1 sɑl	response
83	82	127	year	N-Khj-Bhi	2	1	bʌɾʌs		N-Khj-Bhi 2 bʌɾʌs	response
83	82	127	year	N-Mah-Bhi	1	1	sɑl		N-Mah-Bhi 1 sɑl	response
83	82	127	year	N-Rup-Br	1	1	sɑl		N-Rup-Br 1 sɑl	response
83	82	127	year	N-Khr-Gen	1	1	sɑl		N-Khr-Gen 1 sɑl	response
83	82	127	year	N-Awl-Bal	1	1	sɑl		N-Awl-Bal 1 sɑl	response
83	82	127	year	N-Sir-OBC	2	1	vʌɾʌs		N-Sir-OBC 2 vʌɾʌs	response
83	82	127	year	N-Kup-Dar	1	1	sɑl		N-Kup-Dar 1 sɑl	response
83	82	127	year	Par Bhi	1	1	sɑl		Par Bhi 1 sɑl	response
83	82	127	year	Malvi	2	1	bʌɾʌs		Malvi 2 bʌɾʌs	response
83	82	127	year	Hindi	1	1	sɑl		Hindi 1 sɑl	response
83	82	127	year	Hindi	2	2	vəɾʂ		2 vəɾʂ	response
83	82	127	year	Gujarati	2	1	vəɾʃ		Gujarati 2 vəɾʃ	response
83	82	127	year	Marathi	1	1	sɑl		Marathi 1 sɑl	response
83	82	127	year	Marathi	2	2	wʌɾʂʌ		2 wʌɾʂʌ	response
83	82	128	old	N-Son-Bal	2	1	dʒunu		N-Son-Bal 2 dʒunu	response
83	82	128	old	N-Son-Pat	2	1	dʒʊnɔ		N-Son-Pat 2 dʒʊnɔ	response
83	82	128	old	N-Bal-Br	2	1	dʒʊno		N-Bal-Br 2 dʒʊno	response
83	82	128	old	N-Bal-Br	2	2	dʒuɳo		2 dʒuɳo	response
83	82	128	old	N-Jaj-OBC	2	1	dʒunu		N-Jaj-OBC 2 dʒunu	response
83	82	128	old	N-Bhi-Bhi	2	1	dʒunu		N-Bhi-Bhi 2 dʒunu	response
83	82	128	old	N-Dhar-Bhi	2	1	dʒuɳo		N-Dhar-Bhi 2 dʒuɳo	response
83	82	128	old	N-Khj-Bhi	2	1	dʒʊno		N-Khj-Bhi 2 dʒʊno	response
83	82	128	old	N-Mah-Bhi	1	1	puɾɑɳu		N-Mah-Bhi 1 puɾɑɳu	response
83	82	128	old	N-Rup-Br	1	1	puɾʌɳo		N-Rup-Br 1 puɾʌɳo	response
83	82	128	old	N-Khr-Gen	1	1	puɾɑnɔ		N-Khr-Gen 1 puɾɑnɔ	response
83	82	128	old	N-Awl-Bal	1	1	puɾɑnɔ		N-Awl-Bal 1 puɾɑnɔ	response
83	82	128	old	N-Sir-OBC	2	1	dʒʊno		N-Sir-OBC 2 dʒʊno	response
83	82	128	old	N-Kup-Dar	2	1	dʒunu		N-Kup-Dar 2 dʒunu	response
83	82	128	old	Par Bhi	2	1	dʒʌnlo		Par Bhi 2 dʒʌnlo	response
83	82	128	old	Malvi	1	1	pʊɾɑnɑ		Malvi 1 pʊɾɑnɑ	response
83	82	128	old	Hindi	1	1	pʊɾɑnɑ		Hindi 1 pʊɾɑnɑ	response
83	82	128	old	Gujarati	2	1	dʒunu		Gujarati 2 dʒunu	response
83	82	128	old	Marathi	2	1	dzunə		Marathi 2 dzunə	response
84	83	129	new	N-Son-Bal	1	1	nʌvo		N-Son-Bal 1 nʌvo	response
84	83	129	new	N-Son-Pat	1	1	nʌvo		N-Son-Pat 1 nʌvo	response
84	83	129	new	N-Son-Pat	1	2	n̪ʌjʌ		1 n̪ʌjʌ	response
84	83	129	new	N-Bal-Br	1	1	n̪ʌjo		N-Bal-Br 1 n̪ʌjo	response
84	83	129	new	N-Jaj-OBC	1	1	nʌjɔ		N-Jaj-OBC 1 nʌjɔ	response
84	83	129	new	N-Bhi-Bhi	1	1	nʌjo		N-Bhi-Bhi 1 nʌjo	response
84	83	129	new	N-Bhi-Bhi	1	2	nʌjo		1 nʌjo	response
84	83	129	new	N-Dhar-Bhi	1	1	nʌjo		N-Dhar-Bhi 1 nʌjo	response
84	83	129	new	N-Khj-Bhi	1	1	nɑvɔ		N-Khj-Bhi 1 nɑvɔ	response
84	83	129	new	N-Mah-Bhi	1	1	nʌjo		N-Mah-Bhi 1 nʌjo	response
84	83	129	new	N-Rup-Br	1	1	nʌjo		N-Rup-Br 1 nʌjo	response
84	83	129	new	N-Khr-Gen	1	1	nɑvɔ		N-Khr-Gen 1 nɑvɔ	response
84	83	129	new	N-Awl-Bal	1	1	nʌjo		N-Awl-Bal 1 nʌjo	response
84	83	129	new	N-Sir-OBC	1	1	nʌvo		N-Sir-OBC 1 nʌvo	response
84	83	129	new	N-Kup-Dar	1	1	n̪ʌwo		N-Kup-Dar 1 n̪ʌwo	response
84	83	129	new	Par Bhi	1	1	nʌvlo		Par Bhi 1 nʌvlo	response
84	83	129	new	Malvi	1	1	nʌvo		Malvi 1 nʌvo	response
84	83	129	new	Hindi	1	1	nəjɑ		Hindi 1 nəjɑ	response
84	83	129	new	Hindi	1	2	nəvə		1 nəvə	response
84	83	129	new	Gujarati	1	1	nəvũ		Gujarati 1 nəvũ	response
