Snapshot_Date,Unit_ID,Parent_Unit_ID,PDF_Page,Printed_Page,Entry_Label,Series,Item_Type,Language,Dialect_Or_Source,Raw_Form,Raw_Gloss,Raw_Status,Raw_Relation,Old_Targets,Resolved_Targets,Final_Status,Final_Language_ID,Final_Parameter_ID,Emitted_Key,Resolution,Agent_Correction,Review,Material_Error,Source,Record_SHA256
2026-08-19,p477:u022:f002,p477:u022,4,477,DBIA 199,DBIA,form,Sanskrit,,sthala-,source form,comparison_only,comparison_only,,,excluded_nonaccepted,,,,"comparison form retained as prose, not installed as a reflex",,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 199]",f0bb6ffa53d6a0736a9ee9460e92522ee9c0e41833948fa93b96f559b68ba57f
2026-08-19,p477:u022:f003,p477:u022,4,477,DBIA 199,DBIA,form,Buddhist Hybrid Sanskrit,,sthalaka-,source form,comparison_only,comparison_only,,,excluded_nonaccepted,,,,"comparison form retained as prose, not installed as a reflex",,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 199]",a493556d6e2475b39cac871715ba7b9e86b72d5154f16beaee66f01dc4a8033d
2026-08-19,p477:u022:f004,p477:u022,4,477,DBIA 199,DBIA,form,Prakrit,,thala-,source form,comparison_only,comparison_only,,,excluded_nonaccepted,,,,"comparison form retained as prose, not installed as a reflex",,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 199]",74f6ff6f60b5a8fa4c965b0a40bbb543515f19a317f1536050e856c10a83dc06
2026-08-19,p477:u022:f005,p477:u022,4,477,DBIA 199,DBIA,form,Tamil,,talam,eating plate,active,reflex,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 199]",a66c0fde9049f9c91b668ec9e5b31e5c1d9b4293608bd29d88e833eeb38cf197
2026-08-19,p477:u023,,4,477,DBIA 203,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 477, entry DBIA 203]",9f8fff6f4b42af9b06fd89abd425e11c907774f80da675126dc0693797f63758
2026-08-19,p477:u023:f001,p477:u023,4,477,DBIA 203,DBIA,form,Tulu,,"daude, davadb",jaw,active,reflex,,,unresolved_target,Tulu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 203]",ae579b786d89d309f53916cf1a9f24710a199a4e467fed8d7612567375fe4d3e
2026-08-19,p477:u023:f002,p477:u023,4,477,DBIA 203,DBIA,form,Telugu,,"dauda, davuda",jaw,active,reflex,,,unresolved_target,Telugu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 203]",12c7182b64f4fcdf82b78cc18bd9e06a93d3da12a5461ed8f1933c0a51e6c3ac
2026-08-19,p477:u023:f003,p477:u023,4,477,DBIA 203,DBIA,form,Telugu,,daluva,jaw,active,reflex,,,unresolved_target,Telugu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 203]",77a8f193ff40fd421ee7c3d2956233158fc6cde9e2b3d6a5b809223c9717d85f
2026-08-19,p477:u024,,4,477,DBIA 250,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 477, entry DBIA 250]",e573b54392d07973475c085adb34e82c5b0687de1344eb8bd607ab93fa9874db
2026-08-19,p477:u024:f001,p477:u024,4,477,DBIA 250,DBIA,form,Toda,,ponm (obl. pont-),money; four-anna piece,active,reflex,,,unresolved_target,Toda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 250]",a2a0ed28c288b2eebacaba175db76b2068e2a235c8315c4fff258cf342a420e1
2026-08-19,p477:u025,,4,477,DBIA 266,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 477, entry DBIA 266]",ca80e7c1d34e437330fb02bd53ae4b0e4dc87ae51bdbb3691a8144f5d5c03a1b
2026-08-19,p477:u025:f001,p477:u025,4,477,DBIA 266,DBIA,form,Toda,,po'pm (obl. po-pt-),sin,active,reflex,,,unresolved_target,Toda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 266]",548aa29df57a899f7a9c534eb79bf373720a52c0e9f70ae34b18b71a3b60106f
2026-08-19,p477:u026,,4,477,DBIA 276,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 477, entry DBIA 276]",f23e82a2f7b898e5044fabb8c1d1ce6b03b55324fc0baf2ceefe5b3cb594ac93
2026-08-19,p477:u026:f001,p477:u026,4,477,DBIA 276,DBIA,form,Toda,,pe't,market town,active,reflex,,,unresolved_target,Toda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 276]",f9ee3aa16a87e0f278c822c6d8a4e313b561d198561936ab4b5533e8154accd6
2026-08-19,p477:u027,,4,477,DBIA 291,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 477, entry DBIA 291]",79375eae83e724f2991cc0ee85a241f1cc7e7ef383e5a204bde5bec49f686ee2
2026-08-19,p477:u027:f001,p477:u027,4,477,DBIA 291,DBIA,form,Toda,,monc (monS-),forgive,active,reflex,,,unresolved_target,Toda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 291]",8fa20c26e58a64d0c67e414683679e23862b4f02310d4cb32273395035f40b3c
2026-08-19,p477:u028,,4,477,DBIA 329,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 477, entry DBIA 329]",d6b387a784c399a0bf31ecc8619c96b864e82218e727efe1c78212c2e0958241
2026-08-19,p477:u028:f001,p477:u028,4,477,DBIA 329,DBIA,form,Toda,,po'r,week,active,reflex,,,unresolved_target,Toda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 329]",558bcefa89e82e150efe5b50ad66ffa6bb7e3f4b334466cae7abd42e988e0e18
2026-08-19,p477:u028:f002,p477:u028,4,477,DBIA 329,DBIA,form,Toda,,po.r doposy,not postponing it a week,active,reflex,,,unresolved_target,Toda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 329]",c4095e4ed307436d90a630c0e5d292ec33894b96e3bcab4fa36f71e0860c0b7e
2026-08-19,p477:u029,,4,477,DBIA 336,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 477, entry DBIA 336]",6bb634b6e5c2dc3b215513e315202af12659f25276118e2d17da319af6f8857f
2026-08-19,p477:u029:f001,p477:u029,4,477,DBIA 336,DBIA,form,Pengo,,vera,sun; time,deleted,reflex,,,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 336]",f6aeb1e1252b7b64ede92526b8ce37bdd6e4404d9808bc89cea2b2f41cb66516
2026-08-19,p477:u029:f002,p477:u029,4,477,DBIA 336,DBIA,form,Manda,,vera,sun,deleted,reflex,,,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 336]",dc5ee573c99aad2459b60ddd92ea71575dccbe169baf907cd64259abb355f53c
2026-08-19,p477:u029:f003,p477:u029,4,477,DBIA 336,DBIA,form,Kuwi,,vera,sun,deleted,reflex,,,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 336]",bee8563743993c0f8a1aac45a11d734cf6a632dd8fb817ce64f2163aa0e5d78f
2026-08-19,p477:u029:f004,p477:u029,4,477,DBIA 336,DBIA,form,Kurukh,,veṭṭai,,deleted,reflex,,,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 336]",a8394a7fda3c12b0d68a7b94846a2fed522c1bc9a5c9b23a21de928c99400fee
2026-08-19,p477:u029:f005,p477:u029,4,477,DBIA 336,DBIA,form,Malto,,vē,,deleted,reflex,,,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA 336]",3676c9f303c439dae0f0d8931a0e29d34d82f6395497daea3f3fe99e8d840d96
2026-08-19,p477:u030,,4,477,DBIA S1,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 477, entry DBIA S1]",68371c64b6f4e9c55c3709ee1e705db306c6057ff28e77e84b000718747557c6
2026-08-19,p477:u030:f001,p477:u030,4,477,DBIA S1,DBIA,form,Parji,,endka,young male pig,active,reflex,,,unresolved_target,Parji,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S1]",6e71bef6b5d2f01641cdd509fa08e68a411fa777e11188c6a23a5baaa37f72f5
2026-08-19,p477:u030:f002,p477:u030,4,477,DBIA S1,DBIA,form,Pengo,,andren (pl. andraŋ),"male, man",active,reflex,,,unresolved_target,Pengo,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S1]",94d437ba592b8b024daa945ce82140220ed35a941279174599961cc9dc7de6a3
2026-08-19,p477:u030:f003,p477:u030,4,477,DBIA S1,DBIA,form,Manda,,andren (pl. andrai),"male, man",active,reflex,,,unresolved_target,Manda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S1]",098b864c653067455d4c0bf14e81f5b3ef000ab052577467a764f0b4aa5cd8a0
2026-08-19,p477:u030:f004,p477:u030,4,477,DBIA S1,DBIA,form,Kui,,andra,male animal; male,active,reflex,,,unresolved_target,Kui,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S1]",bea5a037ce644f0cdefc3d396dcf04a6cb977c94c12dd72236376320211281cb
2026-08-19,p477:u030:f005,p477:u030,4,477,DBIA S1,DBIA,form,Kurukh,,andra,male,active,reflex,,,unresolved_target,Kurux,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S1]",767851db5e82530d0e23b3ff17b24da933b420c30343b411a6079ffa3c1fa93a
2026-08-19,p477:u030:f006,p477:u030,4,477,DBIA S1,DBIA,form,Kurukh,,andya,fierce; haughty,active,reflex,,,unresolved_target,Kurux,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S1]",5c998be2e8a0b2fc2167fbfc12bda1cd752e757d09b50971d92287c88e00a8a5
2026-08-19,p477:u030:f007,p477:u030,4,477,DBIA S1,DBIA,form,Malto,,andya,bull,active,reflex,,,unresolved_target,Malto,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S1]",70cee6b67272761a7fdee91dbf89a83c576ad8f02e21e374c8cdb87d9513e2e9
2026-08-19,p477:u030:f008,p477:u030,4,477,DBIA S1,DBIA,form,Sanskrit,,andira-,male,comparison_only,comparison_only,,,excluded_nonaccepted,,,,"comparison form retained as prose, not installed as a reflex",,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S1]",5610667ac9fbb91459fc40771dfac085c7bba81a4f077f7cc95aa5a7e36bd1a4
2026-08-19,p477:u031,,4,477,DBIA S2,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 477, entry DBIA S2]",795cb4d6440e3483615680bc67998b9f570197091673d52c18d1bf7e94a4d17f
2026-08-19,p477:u031:f001,p477:u031,4,477,DBIA S2,DBIA,form,Pengo,,garda,cave,active,reflex,,,unresolved_target,Pengo,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S2]",c9637c845dff10f509f726a0e1b92ec058f0b8652807cecc8f20dc84d45b0da9
2026-08-19,p477:u031:f002,p477:u031,4,477,DBIA S2,DBIA,form,Pengo,,? garda,cave,active,reflex,,,unresolved_target,Pengo,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S2]",b6b457c567f823bad6c185ac86fb35f04009e55a8f6feeb335745b82fbc8ef3d
2026-08-19,p477:u031:f003,p477:u031,4,477,DBIA S2,DBIA,form,Gadaba,,gadda,river,active,reflex,,,unresolved_target,Gadaba,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S2]",81392bddb17a425168875c6bc3e59ee1796d211398d51642c7d4c334b32c73dd
2026-08-19,p477:u031:f004,p477:u031,4,477,DBIA S2,DBIA,form,Gondi,,garda,"cave, rat-hole",active,reflex,,,unresolved_target,Gondi,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 477, entry DBIA S2]",1f39fb38c3e7e0378d65b02336e1235d93ea0d930fb6005d84630a5698804259
2026-08-19,p478:u001,,5,478,DBIA S2,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 478, continuation of DBIA S2]",fca4d1f0fda398897e25f51b9ae5079ea903423143f757925ac04cdb2261604c
2026-08-19,p478:u001:f001,p478:u001,5,478,DBIA S2,DBIA,form,Konda,,gada,"river, stream",active,reflex,,,unresolved_target,Konda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, continuation of DBIA S2]",61cdf198796f2d1c94dd04b52b285ecb1f3b2a1e154da724fb752a89967fdc8d
2026-08-19,p478:u001:f002,p478:u001,5,478,DBIA S2,DBIA,form,Kui,K.,gadda,"river, stream",active,reflex,,,unresolved_target,Kui,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, continuation of DBIA S2]",8e19250fc92acedf7e625ed832d274efcfbd4071b3f834086169e69e05175f43
