Snapshot_Date,Collation_Date,Unit_ID,Region,Section,Printed_Page,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Forms,Final_Gloss,Final_Tags,Etymology,Etymon_Candidates,Parameter_ID,Emitted_Keys,Review,Material_Error,Source,Record_SHA256
2026-08-25,2026-08-25,t9:r0c1,paradigm,3.1 Simple verbs,30,pī-,,Table 9: Subjunctive | row label '' | column label 'pī- “drink”',ingested,,pī-,to drink,verb stem dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r0c1,,,"herin2012domari[p. 30, Table 9, pī- “drink”]",765356f46dbc69d49ed492f1639f06baf4a564154ef1ede4ecab427b6654cb8b
2026-08-25,2026-08-25,t9:r0c2,paradigm,3.1 Simple verbs,30,ǧān,,Table 9: Subjunctive | row label '' | column label 'ǧān - “know”',ingested,,ǧān,to know,verb stem dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r0c2,,,"herin2012domari[p. 30, Table 9, ǧān - “know”]",4a57cb37301d6ff397aedcf9634c38edf26462b595ae1c1b67e97f266e355bf5
2026-08-25,2026-08-25,t9:r0c3,paradigm,3.1 Simple verbs,30,nang-,,Table 9: Subjunctive | row label '' | column label 'nang- “enter”',ingested,,nang-,to enter,verb stem dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r0c3,,,"herin2012domari[p. 30, Table 9, nang- “enter”]",499b4599ffc29c0b2853c727c669de1ba2e04b791240485d05226b108f3648ee
2026-08-25,2026-08-25,t9:r1c1,paradigm,3.1 Simple verbs,30,py-əm,,Table 9: Subjunctive | row label '1.SG.' | column label 'pī- “drink”',ingested,,py-əm,to drink,verb subjunctive 1sg dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r1c1,,,"herin2012domari[p. 30, Table 9, 1.SG., pī- “drink”]",a77820424409f4ec3476be0c42327e4442de9c391a4d5df54f85dd8f38510611
2026-08-25,2026-08-25,t9:r1c2,paradigm,3.1 Simple verbs,30,ǧān-əm,,Table 9: Subjunctive | row label '1.SG.' | column label 'ǧān - “know”',ingested,,ǧān-əm,to know,verb subjunctive 1sg dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r1c2,,,"herin2012domari[p. 30, Table 9, 1.SG., ǧān - “know”]",cc42d852be992152a4d621e374d3930ef1e078386007ec534f9272dba4ae2f23
2026-08-25,2026-08-25,t9:r1c3,paradigm,3.1 Simple verbs,30,nangə-č-əm,,Table 9: Subjunctive | row label '1.SG.' | column label 'nang- “enter”',ingested,,nangə-č-əm,to enter,verb subjunctive 1sg dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r1c3,,,"herin2012domari[p. 30, Table 9, 1.SG., nang- “enter”]",83d3ac733521c252b18fa4c1c748c42dca0cf901d817684c8e47ff74334f64a2
2026-08-25,2026-08-25,t9:r2c1,paradigm,3.1 Simple verbs,30,py-ā,,Table 9: Subjunctive | row label '2.SG.' | column label 'pī- “drink”',ingested,,py-ā,to drink,verb subjunctive 2sg dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r2c1,,,"herin2012domari[p. 30, Table 9, 2.SG., pī- “drink”]",eb579e4c5e272ce1e4ccd4e5bb4e03bf4b2978ae3e3e19870544de48836317f3
2026-08-25,2026-08-25,t9:r2c2,paradigm,3.1 Simple verbs,30,ǧān-ā,,Table 9: Subjunctive | row label '2.SG.' | column label 'ǧān - “know”',ingested,,ǧān-ā,to know,verb subjunctive 2sg dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r2c2,,,"herin2012domari[p. 30, Table 9, 2.SG., ǧān - “know”]",b4a642a09cbe9407191faee0a7bfd51713629d97644848259f551022b854e1b7
2026-08-25,2026-08-25,t9:r2c3,paradigm,3.1 Simple verbs,30,nangə-č-ā,,Table 9: Subjunctive | row label '2.SG.' | column label 'nang- “enter”',ingested,,nangə-č-ā,to enter,verb subjunctive 2sg dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r2c3,,,"herin2012domari[p. 30, Table 9, 2.SG., nang- “enter”]",53594e98a192f617d6af0a667aa7e3a5011c08b206f316afd7539ebf35622b97
2026-08-25,2026-08-25,t9:r3c1,paradigm,3.1 Simple verbs,30,py-ər,,Table 9: Subjunctive | row label '3.SG.' | column label 'pī- “drink”',ingested,,py-ər,to drink,verb subjunctive 3sg dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r3c1,,,"herin2012domari[p. 30, Table 9, 3.SG., pī- “drink”]",25cc2670ad100596065ce6c9bd5c839641f4fcd59c3a0915b6809afcb3c59e15
2026-08-25,2026-08-25,t9:r3c2,paradigm,3.1 Simple verbs,30,ǧān-ər,,Table 9: Subjunctive | row label '3.SG.' | column label 'ǧān - “know”',ingested,,ǧān-ər,to know,verb subjunctive 3sg dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r3c2,,,"herin2012domari[p. 30, Table 9, 3.SG., ǧān - “know”]",5c657c0be5bf1f36fe47fca83b0b1d30338d5f6d105ad6d993582dff67efb8fb
2026-08-25,2026-08-25,t9:r3c3,paradigm,3.1 Simple verbs,30,nangə-č-ər,,Table 9: Subjunctive | row label '3.SG.' | column label 'nang- “enter”',ingested,,nangə-č-ər,to enter,verb subjunctive 3sg dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r3c3,,,"herin2012domari[p. 30, Table 9, 3.SG., nang- “enter”]",88d864f8f408ffa90670ee85a9f010e840f406103d6515cd5f54f752abfba85e
2026-08-25,2026-08-25,t9:r4c1,paradigm,3.1 Simple verbs,30,py-ən,,Table 9: Subjunctive | row label '1.PL.' | column label 'pī- “drink”',ingested,,py-ən,to drink,verb subjunctive 1pl dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r4c1,,,"herin2012domari[p. 30, Table 9, 1.PL., pī- “drink”]",75fc63d2beea01568dab50be5b9505ce967bf5d6e0f96a45d81685cc03bbd5ed
2026-08-25,2026-08-25,t9:r4c2,paradigm,3.1 Simple verbs,30,ǧān-ən,,Table 9: Subjunctive | row label '1.PL.' | column label 'ǧān - “know”',ingested,,ǧān-ən,to know,verb subjunctive 1pl dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r4c2,,,"herin2012domari[p. 30, Table 9, 1.PL., ǧān - “know”]",5b161d43da990877b0c7463b55dfc934d67960f1e92d13406887cb2344059d01
2026-08-25,2026-08-25,t9:r4c3,paradigm,3.1 Simple verbs,30,nange-č-ən,,Table 9: Subjunctive | row label '1.PL.' | column label 'nang- “enter”',ingested,,nange-č-ən,to enter,verb subjunctive 1pl dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r4c3,,,"herin2012domari[p. 30, Table 9, 1.PL., nang- “enter”]",74f1c45a21c7cfbb2af660546d2896607a5d4c82bc7c80d32305e3c22400f23d
2026-08-25,2026-08-25,t9:r5c1,paradigm,3.1 Simple verbs,30,py-əs,,Table 9: Subjunctive | row label '2.PL.' | column label 'pī- “drink”',ingested,,py-əs,to drink,verb subjunctive 2pl dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r5c1,,,"herin2012domari[p. 30, Table 9, 2.PL., pī- “drink”]",14a97f2f7eedc4a1f8de531a22cdfb2de96c40d743522b34e8f9320f0c1bdfe2
2026-08-25,2026-08-25,t9:r5c2,paradigm,3.1 Simple verbs,30,ǧān-əs,,Table 9: Subjunctive | row label '2.PL.' | column label 'ǧān - “know”',ingested,,ǧān-əs,to know,verb subjunctive 2pl dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r5c2,,,"herin2012domari[p. 30, Table 9, 2.PL., ǧān - “know”]",353e8dbca1765b90dd937dec6e0030ec776b203e22184c1fcda44bbf7f72ff2c
2026-08-25,2026-08-25,t9:r5c3,paradigm,3.1 Simple verbs,30,nange-č-əs,,Table 9: Subjunctive | row label '2.PL.' | column label 'nang- “enter”',ingested,,nange-č-əs,to enter,verb subjunctive 2pl dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r5c3,,,"herin2012domari[p. 30, Table 9, 2.PL., nang- “enter”]",1c8ce2e88d617997824e053d52ace4e368af88a2ed694777178fe2fabb59b2d7
2026-08-25,2026-08-25,t9:r6c1,paradigm,3.1 Simple verbs,30,py-ənd,,Table 9: Subjunctive | row label '3.PL.' | column label 'pī- “drink”',ingested,,py-ənd,to drink,verb subjunctive 3pl dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r6c1,,,"herin2012domari[p. 30, Table 9, 3.PL., pī- “drink”]",0904e70806689356bbe59b318e6c70a9aa8d8eafbde0f401dd961f7d4961dd1b
2026-08-25,2026-08-25,t9:r6c2,paradigm,3.1 Simple verbs,30,ǧān-ənd,,Table 9: Subjunctive | row label '3.PL.' | column label 'ǧān - “know”',ingested,,ǧān-ənd,to know,verb subjunctive 3pl dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r6c2,,,"herin2012domari[p. 30, Table 9, 3.PL., ǧān - “know”]",3b0583487ec9b86e6c050c775f85fc2972b3e8492e5ca200ee73220b585f710c
2026-08-25,2026-08-25,t9:r6c3,paradigm,3.1 Simple verbs,30,nangə-č-ənd,,Table 9: Subjunctive | row label '3.PL.' | column label 'nang- “enter”',ingested,,nangə-č-ənd,to enter,verb subjunctive 3pl dialect:as:aleppo:Aleppo,,,,herin2012domari:t9:r6c3,,,"herin2012domari[p. 30, Table 9, 3.PL., nang- “enter”]",d2ecdc9b1e84d9ac6e106f0159ec9c304ac55495a7f402ceaaa6b60a96fb2356
2026-08-25,2026-08-25,s3.1:q19,prose,3.1 Simple verbs,30,(a)ččh-,to stay,"r way around. According to Matras (1999:32-33), -č- (- š - in Palestinian Domari) comes from the integration of the auxiliary (a)ččh- “to stay” to the verbal base. If this turned out",skipped,"cited as an analysis or a reconstruction, not as an attested Aleppo form: the auxiliary (a)ččh- Matras posits behind the subjunctive -č-",,,,,,,,,,"herin2012domari[p. 30, section 3.1]",a47b86384c695bd93c5ed4dff98a5950d47414d965141a2170ec46bfc431acc8
2026-08-25,2026-08-25,s3.1:q20,prose,3.1 Simple verbs,30,ʋēs-,stay,"d be a later development. Verbs whose roots end in /s/ and select -č- in the subjunctive exhibit the cluster / št /: ʋēšt- (< ʋēs - “stay”), rāšt - (< rās - “arrive”), nāšt",ingested,,ʋēs-,to stay,verb stem dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q20,,,"herin2012domari[p. 30, section 3.1]",28903d2a75fe91147901b9eb613ebd15105021894c95e8f376b445d0171bb6fe
2026-08-25,2026-08-25,s3.1:q21,prose,3.1 Simple verbs,30,rās-,arrive,"bs whose roots end in /s/ and select -č- in the subjunctive exhibit the cluster / št /: ʋēšt- (< ʋēs - “stay”), rāšt - (< rās - “arrive”), nāšt - (< nās - “quit”)",ingested,,rās-,to arrive,verb stem dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q21,,,"herin2012domari[p. 30, section 3.1]",21af61eff6f88524bc531da7aaea2ba612bdf47fd8f0a7601bafced205b0ab2f
2026-08-25,2026-08-25,s3.1:q22,prose,3.1 Simple verbs,30,nās-,quit,"elect -č- in the subjunctive exhibit the cluster / št /: ʋēšt- (< ʋēs - “stay”), rāšt - (< rās - “arrive”), nāšt - (< nās - “quit”)",ingested,,nās-,to quit,verb stem dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q22,,,"herin2012domari[p. 30, section 3.1]",2728f12c619c9735a43f8e82c7ba0e962aa56dfbfc8fd164796e967b87e65013
2026-08-25,2026-08-25,s3.1:q23,prose,3.1 Simple verbs,31,,drink!,"bears morphological similarities with the subjunctive. For verbs like pī- and ǧān , the 2SG simply consists of the lexical base: pī ! “drink!”, ǧān ! “know!”, kar ! “do!”; wherea",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 31, section 3.1]",32369c395e112b1b9e54cb1392dbc194fd24bd2eb15e36623514e3d015ce2d55
2026-08-25,2026-08-25,s3.1:q24,prose,3.1 Simple verbs,31,,know!,"l similarities with the subjunctive. For verbs like pī- and ǧān , the 2SG simply consists of the lexical base: pī ! “drink!”, ǧān ! “know!”, kar ! “do!”; whereas the 2PL is iden",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 31, section 3.1]",415afa5cd7daef693821fbefa49c414a6d99beb6e04e44bafbb1456af4c20a63
2026-08-25,2026-08-25,s3.1:q25,prose,3.1 Simple verbs,31,,do!,"th the subjunctive. For verbs like pī- and ǧān , the 2SG simply consists of the lexical base: pī ! “drink!”, ǧān ! “know!”, kar ! “do!”; whereas the 2PL is identical to the 2P",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 31, section 3.1]",7a79ed8456cda304fb3eac2c56c671423f589094047444ddc4dace7a4695ae24
2026-08-25,2026-08-25,s3.1:q26,prose,3.1 Simple verbs,31,py-əs,drink (PL.)!,"consists of the lexical base: pī ! “drink!”, ǧān ! “know!”, kar ! “do!”; whereas the 2PL is identical to the 2PL subjunctive: py-əs “drink (PL.)!”, ǧān-əs ! “know (PL.)!”, kar-(ə)s !",ingested,,py-əs,drink (PL.)!,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q26,,,"herin2012domari[p. 31, section 3.1]",a409dc1c72d109c73886524721f51186acf3ab57d6761bb5db3822def9a00067
2026-08-25,2026-08-25,s3.1:q27,prose,3.1 Simple verbs,31,,know (PL.)!,"e: pī ! “drink!”, ǧān ! “know!”, kar ! “do!”; whereas the 2PL is identical to the 2PL subjunctive: py-əs “drink (PL.)!”, ǧān-əs ! “know (PL.)!”, kar-(ə)s ! “do (PL.)!”. For verbs th",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 31, section 3.1]",adc49c2aca1c9fa4c4bcfd101ebe11702b1e5942f98b576406c9a462e63ee777
2026-08-25,2026-08-25,s3.1:q28,prose,3.1 Simple verbs,31,,do (PL.)!,"“know!”, kar ! “do!”; whereas the 2PL is identical to the 2PL subjunctive: py-əs “drink (PL.)!”, ǧān-əs ! “know (PL.)!”, kar-(ə)s ! “do (PL.)!”. For verbs that require the suffix -č-",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 31, section 3.1]",27d8895312441b298a53b342b8350a4498a545d73a1b100852f84a2f409bac3b
2026-08-25,2026-08-25,s3.1:q29,prose,3.1 Simple verbs,31,lak-tī,look!,"ar-(ə)s ! “do (PL.)!”. For verbs that require the suffix -č- in the subjunctive, the 2SG is formed by adding -tī to the root: lak-tī “look!”, while the 2PL is identical to the subj",ingested,,lak-tī,look!,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q29,,,"herin2012domari[p. 31, section 3.1]",1a120d0f2ef7e7e26d773b42b6942da70ce62712cab0e630080eeea74d570692
2026-08-25,2026-08-25,s3.1:q30,prose,3.1 Simple verbs,31,,look (PL.)!,"e subjunctive, the 2SG is formed by adding -tī to the root: lak-tī “look!”, while the 2PL is identical to the subjunctive: lak-č-əs ! “look (PL.)!”. For other persons, the subjunctive suf",skipped,"quoted English prose or a title, not a glossed Domari citation",,,,,,,,,,"herin2012domari[p. 31, section 3.1]",9341526e996aca5dd909e9e111e61da6cd0f25b95c4c8e6eabc8f68fe11f8c58
2026-08-25,2026-08-25,s3.1:q31,prose,3.1 Simple verbs,31,štī ǧān,get up (and) letʾs go!,"tical to the subjunctive: lak-č-əs ! “look (PL.)!”. For other persons, the subjunctive suffices to express invitation or order: štī ǧān “get up (and) letʾs go!” (get.up.IMP.2SG go.SUBJ.1PL). This bein",ingested,,štī; ǧān,to get up; to go,verb impv 2sg dialect:as:aleppo:Aleppo; subjunctive 1pl verb dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q31:w1; herin2012domari:s3.1:q31:w2,,,"herin2012domari[p. 31, section 3.1]",3d06788df3ff80afb6d5bec7a0e7db877b8ed90d8486b0f38a3b94923c943100
2026-08-25,2026-08-25,s3.1:q32,prose,3.1 Simple verbs,31,qā-,eat,"some discrepancies between the subjunctive and the imperative were recorded in some irregular verbs. This is the case with the root qā - “eat”: qāyrōm “I ate”, qāme “I eat”, qam",ingested,,qā-,to eat,verb stem dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q32,,,"herin2012domari[p. 31, section 3.1]",990b9a09a6193f11a5096e848cd0c64885534514a6008fb2cdf951bca8a9ab33
2026-08-25,2026-08-25,s3.1:q33,prose,3.1 Simple verbs,31,qāyrōm,I ate,"ies between the subjunctive and the imperative were recorded in some irregular verbs. This is the case with the root qā - “eat”: qāyrōm “I ate”, qāme “I eat”, qammyəm “(that) I ea",ingested,,qāyrōm,I ate,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q33,,,"herin2012domari[p. 31, section 3.1]",a622fa20e67842c97ff147998d8da0141b2fd67c6a95e69c1d4e4bcaa91f6cd6
2026-08-25,2026-08-25,s3.1:q34,prose,3.1 Simple verbs,31,qāme,I eat,"subjunctive and the imperative were recorded in some irregular verbs. This is the case with the root qā - “eat”: qāyrōm “I ate”, qāme “I eat”, qammyəm “(that) I eat”, qaymī “eat",ingested,,qāme,I eat,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q34,,,"herin2012domari[p. 31, section 3.1]",db365505925b2b99f130dab365b00c2c8924aa124de770b80acda0914dc802f6
2026-08-25,2026-08-25,s3.1:q35,prose,3.1 Simple verbs,31,qammyəm,(that) I eat,"imperative were recorded in some irregular verbs. This is the case with the root qā - “eat”: qāyrōm “I ate”, qāme “I eat”, qammyəm “(that) I eat”, qaymī “eat!” (plural qammyəs ); ā",ingested,,qammyəm,(that) I eat,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q35,,,"herin2012domari[p. 31, section 3.1]",9c96f1f6f196bd94912c0b017d538df3520a45db5dce15d73cbab69cb15da049
2026-08-25,2026-08-25,s3.1:q36,prose,3.1 Simple verbs,31,qaymī,eat!,"d in some irregular verbs. This is the case with the root qā - “eat”: qāyrōm “I ate”, qāme “I eat”, qammyəm “(that) I eat”, qaymī “eat!” (plural qammyəs ); āʋ - “come”: āy",ingested,,qaymī,eat!,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q36,,,"herin2012domari[p. 31, section 3.1]",1ba947243ff7942eed3b8ac0022ed90a7fc32d3ef1e128feebb89b5a2109b56f
2026-08-25,2026-08-25,s3.1:q37,prose,3.1 Simple verbs,31,āʋ-,come,"the case with the root qā - “eat”: qāyrōm “I ate”, qāme “I eat”, qammyəm “(that) I eat”, qaymī “eat!” (plural qammyəs ); āʋ - “come”: āyrōm “I came”, āʋəme “I come”, ā",ingested,,āʋ-,to come,verb stem dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q37,,,"herin2012domari[p. 31, section 3.1]",3fe2925c6ead1169e4ac79e9c9e22704b4a5349ed934ee02dcbd16d30c4a59a3
2026-08-25,2026-08-25,s3.1:q38,prose,3.1 Simple verbs,31,āyrōm,I came,"e root qā - “eat”: qāyrōm “I ate”, qāme “I eat”, qammyəm “(that) I eat”, qaymī “eat!” (plural qammyəs ); āʋ - “come”: āyrōm “I came”, āʋəme “I come”, āʋəm ~ pāʋ-əm ~ āʋ-",ingested,,āyrōm,I came,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q38,,,"herin2012domari[p. 31, section 3.1]",26a43db2cc71c9042487df851d1cf4e5d156e70a1fafe3d967fc0c35d1c5b1fc
2026-08-25,2026-08-25,s3.1:q39,prose,3.1 Simple verbs,31,āʋəme,I come,"”: qāyrōm “I ate”, qāme “I eat”, qammyəm “(that) I eat”, qaymī “eat!” (plural qammyəs ); āʋ - “come”: āyrōm “I came”, āʋəme “I come”, āʋəm ~ pāʋ-əm ~ āʋ-č-əm “(that) I co",ingested,,āʋəme,I come,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q39,,,"herin2012domari[p. 31, section 3.1]",58a3516c6aab1ed1e0b62e30ca8675453aa93db0cbf8a89dc34e5dde0b01c631
2026-08-25,2026-08-25,s3.1:q40,prose,3.1 Simple verbs,31,āʋəm ~ pāʋ-əm ~ āʋ-č-əm,(that) I come,"qammyəm “(that) I eat”, qaymī “eat!” (plural qammyəs ); āʋ - “come”: āyrōm “I came”, āʋəme “I come”, āʋəm ~ pāʋ-əm ~ āʋ-č-əm “(that) I come”, pā “come!” (plural pāʋəs ); ga -",ingested,,āʋəm; pāʋ-əm; āʋ-č-əm,(that) I come,dialect:as:aleppo:Aleppo; alternate dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q40; herin2012domari:s3.1:q40:variant:2; herin2012domari:s3.1:q40:variant:3,,,"herin2012domari[p. 31, section 3.1]",710bfea445aae9fec3b33aa8d54f6fe2fe06ee5aeb403fbd6d258805e449ff54
2026-08-25,2026-08-25,s3.1:q41,prose,3.1 Simple verbs,31,pā,come!,"at”, qaymī “eat!” (plural qammyəs ); āʋ - “come”: āyrōm “I came”, āʋəme “I come”, āʋəm ~ pāʋ-əm ~ āʋ-č-əm “(that) I come”, pā “come!” (plural pāʋəs ); ga - “go”: garōm",ingested,,pā,come!,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q41,,,"herin2012domari[p. 31, section 3.1]",c6f891440d1d800b606773fce78c747f0f55e21a07f4d08db8ae1cec63405afe
2026-08-25,2026-08-25,s3.1:q42,prose,3.1 Simple verbs,31,ga-,go,"əs ); āʋ - “come”: āyrōm “I came”, āʋəme “I come”, āʋəm ~ pāʋ-əm ~ āʋ-č-əm “(that) I come”, pā “come!” (plural pāʋəs ); ga - “go”: garōm “I went”, ǧāme “I go”, ǧām",ingested,,ga-,to go,verb stem dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q42,,,"herin2012domari[p. 31, section 3.1]",b5277ce387861b40ed2f8a0a63c05c7cecaf019f2d594a23fb8b74a4eb3cd4af
2026-08-25,2026-08-25,s3.1:q43,prose,3.1 Simple verbs,31,garōm,I went,"“come”: āyrōm “I came”, āʋəme “I come”, āʋəm ~ pāʋ-əm ~ āʋ-č-əm “(that) I come”, pā “come!” (plural pāʋəs ); ga - “go”: garōm “I went”, ǧāme “I go”, ǧām “(that) I go”, ǧ",ingested,,garōm,I went,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q43,,,"herin2012domari[p. 31, section 3.1]",d4896f8752ce41f61ecd8441eb3c6f34eb262ec9efa56f423d62258589ca7105
2026-08-25,2026-08-25,s3.1:q44,prose,3.1 Simple verbs,31,ǧāme,I go,"I came”, āʋəme “I come”, āʋəm ~ pāʋ-əm ~ āʋ-č-əm “(that) I come”, pā “come!” (plural pāʋəs ); ga - “go”: garōm “I went”, ǧāme “I go”, ǧām “(that) I go”, ǧu “go!” (plura",ingested,,ǧāme,I go,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q44,,,"herin2012domari[p. 31, section 3.1]",0dbe2a1c489371e2e582951ae4722681c405491c68ac04f298a9292d09608179
2026-08-25,2026-08-25,s3.1:q45,prose,3.1 Simple verbs,31,ǧām,(that) I go,"e “I come”, āʋəm ~ pāʋ-əm ~ āʋ-č-əm “(that) I come”, pā “come!” (plural pāʋəs ); ga - “go”: garōm “I went”, ǧāme “I go”, ǧām “(that) I go”, ǧu “go!” (plural ǧās ); nē- “tak",ingested,,ǧām,(that) I go,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q45,,,"herin2012domari[p. 31, section 3.1]",be4b51d6638bda4668740ff7c6f96a508a773b865b908253cd1993b39e5fa377
2026-08-25,2026-08-25,s3.1:q46,prose,3.1 Simple verbs,31,ǧu,go!,"pāʋ-əm ~ āʋ-č-əm “(that) I come”, pā “come!” (plural pāʋəs ); ga - “go”: garōm “I went”, ǧāme “I go”, ǧām “(that) I go”, ǧu “go!” (plural ǧās ); nē- “take”: nērōm",ingested,,ǧu,go!,dialect:as:aleppo:Aleppo,,,,herin2012domari:s3.1:q46,,,"herin2012domari[p. 31, section 3.1]",90f92e351b462ebc57d31d56137e8cdd6f8e6211d9f985d8c90ba44e7003f10c
