Item	PDF_Page	Printed_Page	Column	Header_OCR	Site	Role	Site_OCR	Raw_OCR	Raw_OCR_Primary	Raw_OCR_Secondary	Raw_OCR_Latin	OCR_Pass	Blank	Alignment_Note	Transcription	Review	Uncertainty
119	35	28	2	119. sorning	HNG	target	HNG	1 tadaka /4 sabera	1 tadaka /4 sabera	1 tadaka /4 sabera	1 tadaka 7/4 sabera	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
119	35	28	2	119. sorning	BPL	comparison	BPL	5 sobah	5 sobah	5 sobah	5 sobah	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
119	35	28	2	119. sorning	HTR	target	HTR	1 tadke /5 sobeh	1 tadke /5 sobeh	1 tadke /5 sobeh	1 tadke ?5 sobeh	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
119	35	28	2	119. sorning	HLH	target	HLH	1 gadka	1 gadka	1 gadka	1 gadka	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
119	35	28	2	119. sorning	PBG	comparison	PBG	4 subtera	4 subtera	4 subtera	4 subiera	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
119	35	28	2	119. sorning	HIN	comparison	HIN	5 subah /4 saobera	5 subah /4 saobera	5 subah /4 saobera	5 subah /4 səbera	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
119	35	28	2	119. sorning	PUN	comparison	PUN	4 savere	4 savere	4 savere	4 savere	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
120	35	28	3	120. noon	HRT	target	HRT	1 dop*aci	1 dop*aci	1 dop*aci	1 dopħacri	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
120	35	28	3	120. noon	HJN	target	HJN	1 duperct	1 duperct	1 duperct	1 guperi	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
120	35	28	3	120. noon	HFT	target	HFT	1 dopar	1 dopar	1 dopar	1 dopar	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
120	35	28	3	120. noon	HNG	target	HNG	1 gopeher	1 gopeher	1 gopeher	1 gaopeher	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
120	35	28	3	120. noon	BPL	comparison	BPL	1 dopeheri	1 dopeheri	1 dopeheri	1 dopeheci	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
120	35	28	3	120. noon	HTR	target	HTR	1 dopar	1 dopar	1 dopar	1 dopar	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
120	35	28	3	120. noon	HLH	target	HLH	1 dopar	1 dopar	1 dopar	1 dopar	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
120	35	28	3	120. noon	PBG	comparison	PBG	2 dine	2 dine	2 dine	2 dine	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
120	35	28	3	120. noon	HIN	comparison	HIN	1 dupahe /1 dopahar	1 dupahe /1 dopahar	1 dupahe /1 dopahar	1 dupahc 1 dopahacr	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
120	35	28	3	120. noon	PUN	comparison	PUN	1 gopeher	1 gopeher	1 gopeher	1 gdopeher	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
121	36	29	1	121. evontag	HRT	target	HURT	1 sadg 72 Hin tfepe	1 sadg 72 Hin tfepe	1 sads 72 din tfepe	1 adz /2 in tfepe	tesseract_psm6	0	token=HURT;edit=1;score=1.00		pending	
121	36	29	1	121. evontag	HJN	target	HIN	1 sadz	1 sadz	1 sadz	1 sdz	tesseract_psm6	0	token=HIN;edit=1;score=1.00		pending	
121	36	29	1	121. evontag	HFT	target	HFT	3 atane 44 andivale	3 atane 44 andivale	3 atane 44 andivale	3 agane 44 anqdivale	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
121	36	29	1	121. evontag	HNG	target	HNG	1 sau	1 sau	1 sau	1 s3d3	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
121	36	29	1	121. evontag	BPL	comparison	BPL	1 sadg /§ Jan	1 sadg /§ Jan	1 sadg /§ Jan	1 xad /5 fxn	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
121	36	29	1	121. evontag	HTR	target	HTR	1 sadg	1 sadg	1 sadg	1 sädg	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
121	36	29	1	121. evontag	HLH	target	HEM	L sadg 73 at anka	L sadg 73 at anka	L sadg 73 at anka	1 sad; 13 atranka	tesseract_psm6	0	token=HEM;edit=2;score=2.00		pending	
121	36	29	1	121. evontag	PBG	comparison	PBG	1 sandsu	1 sandsu	1 sandsu	1 sandgu	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
121	36	29	1	121. evontag	HIN	comparison	HIN	1 satdg 75 Sam	1 satdg 75 Sam	1 satdg 75 Sam	1 såäTdz I5 fam	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
121	36	29	1	121. evontag	PUN	comparison	PUN	S fam 16 kakala 73 ag-an	S fam 16 kakala 73 ag-an	S fam 16 kakala 73 ag-an	5 fam /6 kakala 7/3 ag-an	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
122	36	29	2	122. yosterday	HRT	target	URT	1 kal	1 kal	1 kal	i kal	tesseract_psm6	0	token=URT;edit=1;score=1.00		pending	
122	36	29	2	122. yosterday	HJN	target	HIN	1 kal	1 kal	1 kal	1 ka!	tesseract_psm6	0	token=HIN;edit=1;score=1.00		pending	
122	36	29	2	122. yosterday	HFT	target	WET	1 kal	1 kal	1 kal	1 kal	tesseract_psm6	0	token=WET;edit=2;score=2.00		pending	
122	36	29	2	122. yosterday	HNG	target	ING	1 kal	1 kal	1 kal	1 kal	tesseract_psm6	0	token=ING;edit=1;score=1.00		pending	
122	36	29	2	122. yosterday	BPL	comparison	BL	1 kal 42 fckare	1 kal 42 fckare	1 kal 42 fckare	1 kal /2 fcekare	tesseract_psm6	0	token=BL;edit=1;score=1.00		audit-only comparison	
122	36	29	2	122. yosterday	HTR	target	HTR	1 kal	1 kal	1 kal	1 kal	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
122	36	29	2	122. yosterday	HLH	target	HLH	1 kal	1 kal	1 kal	1 kal	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
122	36	29	2	122. yosterday	PBG	comparison	PRG	1 pitflo kal	1 pitflo kal	1 pitflo kal	1 pitflo kal	tesseract_psm6	0	token=PRG;edit=1;score=1.00		audit-only comparison	
122	36	29	2	122. yosterday	HIN	comparison	HIN	1 kal n    PUN 1 kal	1 kal n    PUN 1 kal	1 kal	1 kal q    PUN 1 kal	tesseract_psm6	0	token=HIN;edit=0;score=0.00;continued OCR line		audit-only comparison	
122	36	29	2	122. yosterday	PUN	comparison	PUN	1 kal		1 kal		tesseract_psm4	0	token=PUN;edit=0;score=0.00;exact-label secondary fallback		audit-only comparison	
123	36	29	3	10 | 123. today	HRT	target	HRT	1 ads	1 ads	1 ads	1 adz	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
123	36	29	3	10 | 123. today	HJN	target	HIN	1 adz	1 adz	1 adz	1 ad3	tesseract_psm6	0	token=HIN;edit=1;score=1.00		pending	
123	36	29	3	10 | 123. today	HFT	target	HFT	1 adz	1 adz	1 adz	1 ad3	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
123	36	29	3	10 | 123. today	HNG	target	HNG	1 adz /2 cbi	1 adz /2 cbi	1 ad3z	1 ad3 /2 bi	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
123	36	29	3	10 | 123. today	BPL	comparison	BPL	1 ad3z	1 ad3z	1 ad3z	1 ad3	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
123	36	29	3	10 | 123. today	HTR	target	HTR	1 adz	1 adz	1 adz	1 adz	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
123	36	29	3	10 | 123. today	HLH	target	HLH	1 adz	1 adz	1 adz	1 ad3	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
123	36	29	3	10 | 123. today	PBG	comparison	PBG	1 adz	1 adz	1 adz	1 ad3	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
123	36	29	3	10 | 123. today	HIN	comparison	HIN	1 ad3	1 ad3	1 ad3	1 ad3	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
123	36	29	3	10 | 123. today	PUN	comparison	PUN	1 ad3¢	1 ad3¢	1 ad3¢ 2 cbi fA1C	1 ad39%	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
124	36	29	1	124. tomorrow	HRT	target	HRT	2 padeta	2 padeta	2 padeta	1 kaqela	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
124	36	29	1	124. tomorrow	HJN	target	HIN	1 gadka /2 kal	1 gadka /2 kal	1 gadka (2 kal	1 gadka /2 kal	tesseract_psm6	0	token=HIN;edit=1;score=1.00		pending	
124	36	29	1	124. tomorrow	HFT	target	HET	L tadeka	L tadeka	L tadeka	1 tad’ka	tesseract_psm6	0	token=HET;edit=1;score=1.00		pending	
124	36	29	1	124. tomorrow	HNG	target	HNG	2 kal	2 kal	2 kal	2 kal	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
124	36	29	1	124. tomorrow	BPL	comparison	BPL	2 kal °	2 kal °	2 kal	2 kal ’	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
124	36	29	1	124. tomorrow	HTR	target	HTR	1 ftadke	1 ftadke	1 ftadke	1 tadke	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
124	36	29	1	124. tomorrow	HLH	target	HL	1 kadka 12 kal	1 kadka 12 kal	1 kadka 12 kal	1 kaqka 12 kal	tesseract_psm6	0	token=HL;edit=1;score=1.00		pending	
124	36	29	1	124. tomorrow	PBG	comparison	PBG	1 kal	1 kal	1 kal	1 kal	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
124	36	29	1	124. tomorrow	HIN	comparison	HIN	2 kal	2 kal	2 kal	2 kal	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
124	36	29	1	124. tomorrow	PUN	comparison	PUN	2 kal /1 tadeke	2 kal /1 tadeke	2 kal /1 tadeke	2 kal /1 țad*ke	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
125	36	29	2	125. week	HRT	target	HIRE	1 hafta	1 hafta	1 hafta	1 hafta	tesseract_psm6	0	token=HIRE;edit=2;score=2.00		pending	
125	36	29	2	125. week	HJN	target	HJN	1 hafta.	1 hafta.	1 hafta.	1 hafța.	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
125	36	29	2	125. week	HFT	target	HET	1 hatha	1 hatha	1 hatha	1 hafha	tesseract_psm6	0	token=HET;edit=1;score=1.00		pending	
125	36	29	2	125. week	HNG	target	HNG	1 hafta	1 hafta	1 hafta	1 hafġa	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
125	36	29	2	125. week	BPL	comparison	BPL	1 hafta	1 hafta	1 hafta	1 hafta	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
125	36	29	2	125. week	HTR	target	HTR	1 hafta 71 safta WU 1 hafta	1 hafta 71 safta WU 1 hafta	1 hafta 71 safta WU 1 hafta	1 hafta /1 safta	tesseract_psm6	0	token=HTR;edit=0;score=0.00;continued OCR line		pending	
125	36	29	2	125. week	HLH	target					1 hafta	tesseract_psm6	1	site label absent from OCR		pending	
125	36	29	2	125. week	PBG	comparison	PBG	1 hafte	1 hafte	1 hafte	1 hafte	tesseract_psm6	0	token=PBG;edit=0;score=0.55		audit-only comparison	
125	36	29	2	125. week	HIN	comparison	HIN	1 hapta	1 hapta	1 hapta	1 hapta	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
125	36	29	2	125. week	PUN	comparison	PUN	.1 hafta >n   ae ELE	.1 hafta >n   ae ELE	.1 hafta >n   a oe |	. 1 hafta L Ept a]   pua D i	tesseract_psm6	0	token=PUN;edit=0;score=0.00;continued OCR line		audit-only comparison	
126	36	29	3	126. month	HRT	target	HRY	1 mi-na	1 mi-na	1 mi-na	1 misna	tesseract_psm6	0	token=HRY;edit=1;score=1.00		pending	
126	36	29	3	126. month	HJN	target	HJIN	1 mun-a	1 mun-a	1 mun-a	1 min-a	tesseract_psm6	0	token=HJIN;edit=1;score=1.00		pending	
126	36	29	3	126. month	HFT	target	HET	fo mchno /1 meun-a	fo mchno /1 meun-a	fo mchno /1 meun-a	1} miehno /1 min-a	tesseract_psm6	0	token=HET;edit=1;score=1.00		pending	
126	36	29	3	126. month	HNG	target	HNG	1 mun-a	1 mun-a	1 mun-a	1 min-a	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
126	36	29	3	126. month	BPL	comparison	BPL	1 mahina	1 mahina	1 mahina	1 mahina	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
126	36	29	3	126. month	HTR	target	HTR	1 mahino /2 mas	1 mahino /2 mas	1 mahino /2 mas	1 mahino /2 mas	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
126	36	29	3	126. month	HLH	target	HLH	1 men-a	1 men-a	1 men-a	1 min.a	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
126	36	29	3	126. month	PBG	comparison	PBG	1 mina	1 mina	1 mina	1 mina	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
126	36	29	3	126. month	HIN	comparison	HIN	1 mahina	1 mahina	1 mahina	1 mahina	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
126	36	29	3	126. month	PUN	comparison	PUN	1 muna-	1 muna-	1 muna-	1 mina-	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
127	36	29	1	UL	HRT	target	HRT	1 sal ?2 baras	1 sal ?2 baras	1 sal ?2 baras	1 sal /2 baras	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
127	36	29	1	UL	HJN	target	HJN	1 sal	1 sal	1 sal	1 sal	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
127	36	29	1	UL	HFT	target	HFT	1 sal	1 sal	1 sal	1 sal	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
127	36	29	1	UL	HNG	target	HNG	1 sal	1 sal	1 sal	1 sal	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
127	36	29	1	UL	BPL	comparison	BPL	1 sal /2 vars	1 sal /2 vars	1 sal /2 vars	1 sal 7/2 vars	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
127	36	29	1	UL	HTR	target	HTR	1 sal /2 varas	1 sal /2 varas	1 sal /2 varas	1 sal /2 varas	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
127	36	29	1	UL	HLH	target	HLH	1 sal #2 baras	1 sal #2 baras	1 sal #2 baras	1 sal /2 baras	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
127	36	29	1	UL	PBG	comparison	PBG	1 sal	1 sal	1 sal	1 sa}	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
127	36	29	1	UL	HIN	comparison	HIN	1 sal /2 wars	1 sal /2 wars	1 sal /2 wars	1 sal /2 warg	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
127	36	29	1	UL	PUN	comparison	PUN	1 sal /2 vara IIpDrTr 4 -~@f. 7% 8.2.1 7 ....._ .	1 sal /2 vara IIpDrTr 4 -~@f. 7% 8.2.1 7 ....._ .	1 sal /2 vara pT 4 .464f.. Ff 7 §.23.1- 979 .....	1 sa! /2 varā IIDT 4 ~s Pf. 10 A 2, gn e	tesseract_psm6	0	token=PUN;edit=0;score=0.00;continued OCR line		audit-only comparison	
128	36	29	2	smu. Old	HRT	target	HRT	1 porana	1 porana	1 porana	1 poraa	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
128	36	29	2	smu. Old	HJN	target	HJN	1 porana	1 porana	1 porana	1 poranna	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
128	36	29	2	smu. Old	HFT	target	HFT	1 porano	1 porano	1 porano	1 porcano	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
128	36	29	2	smu. Old	HNG	target	HING	1 porana	1 porana	1 porana	1 poranna	tesseract_psm6	0	token=HING;edit=1;score=1.00		pending	
128	36	29	2	smu. Old	BPL	comparison	BPL	1 parano	1 parano	1 parano	1 parano	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
128	36	29	2	smu. Old	HTR	target	NTR	1 porana	1 porana	1 porana	1 poranna	tesseract_psm6	0	token=NTR;edit=1;score=1.00		pending	
128	36	29	2	smu. Old	HLH	target	HLH	1 poraya	1 poraya	1 poraya	1 poranna	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
128	36	29	2	smu. Old	PBG	comparison	PBG	1 purana	1 purana	1 purana	1 purana	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
128	36	29	2	smu. Old	HIN	comparison	HIN	1 pucana	1 pucana	1 pucana	1 pucana	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
128	36	29	2	smu. Old	PUN	comparison	PUN	1 porana	1 porana	1 porana tir 4  4 2.  +; 12 ._.	1 poranna	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
129	36	29	3	izs. now	HRT	target	HRT	1 naja	1 naja	1 naja	1 naja	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
129	36	29	3	izs. now	HJN	target	HJN	1 naja /1 nava	1 naja /1 nava	1 naja /1 nava	1 naja /1 nava	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
129	36	29	3	izs. now	HFT	target	HFT	2 nod 12 njo	2 nod 12 njo	2 nod 12 njo	2 noð /2 njð	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
129	36	29	3	izs. now	HNG	target	HNG	1 naja /1 nava	1 naja /1 nava	1 naja /1 nava	1 naja /1 navą	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
129	36	29	3	izs. now	BPL	comparison	BPL	1 najo	1 najo	1 najo	1 najo	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
129	36	29	3	izs. now	HTR	target	HTR	1 nafja-	1 nafja-	1 nafja-	1 naja-	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
129	36	29	3	izs. now	HLH	target	HLH	1 naja	1 naja	1 naja	1 naja	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
129	36	29	3	izs. now	PBG	comparison	PBG	1 nowa	1 nowa	1 nowa	1 nowa	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
129	36	29	3	izs. now	HIN	comparison	HIN	1 naja /1 nawa	1 naja /1 nawa	1 naja /1 nawa	1 naja /1 nawa	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
129	36	29	3	izs. now	PUN	comparison	PUN	1 nava	1 nava	1 nava	1 navā	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
130	36	29	1		HRT	target	MRE	1 atlja @2 DAgGtja F353 Sua	1 atlja @2 DAgGtja F353 Sua	1 atlja @2 DAgGtja F353 Sua	4 atja ié DAaqtja 13 SUNA	tesseract_psm6	0	token=MRE;edit=2;score=2.00		pending	
130	36	29	1		HJN	target	HIN	1 atfha 14 sot*ra	1 atfha 14 sot*ra	1 atfha 14 sot*ra	1 atfħa 1/4 sotghra	tesseract_psm6	0	token=HIN;edit=1;score=1.00		pending	
130	36	29	1		HFT	target	HFT	1 atfo /5 p*utel 73 s-uq	1 atfo /5 p*utel 73 s-uq	1 atfo /5 p*utel 73 s-uq	1 atfo /5 přuței 3 s-un	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
130	36	29	1		HNG	target	HNG	1 atf*-a /3 suna	1 atf*-a /3 suna	1 atf*-a /3 suna	1 atf^*-a 13 suna	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
130	36	29	1		BPL	comparison	BPL	1 atf*a /2 badtvja   :	1 atf*a /2 badtvja   :	1 atf*a /2 badtvja	1 atf^ħa /2 badqıja	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
130	36	29	1		HTR	target	HTR	1 atf>a /2 badtha	1 atf>a /2 badtha	1 atf>a /2 badtha	1 atfħa /2 badıtha	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
130	36	29	1		HLH	target	HLH	2 badeja /3 suqa /6 sok.	2 badeja /3 suqa /6 sok.	2 badeja /3 suqa /6 sok.	2 badija 13 suqa l6 sokh:	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
130	36	29	1		PBG	comparison	PBG	8 kara	8 kara	8 kara	8 kara	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
130	36	29	1		HIN	comparison	HIN	1 atfta	1 atfta	1 atfta	1 atf*a	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
130	36	29	1		PUN	comparison	PUN	7 tfanga 1332. dry HRT 1 suk*a-	7 tfanga 1332. dry HRT 1 suk*a-	7 tfanga HRT 1 suk*a-	7 tfanga HRT 1 sukħa.	tesseract_psm6	0	token=PUN;edit=0;score=0.00;continued OCR line;continued OCR line		audit-only comparison	
131	36	29	2	A    Int 2 Dora fé2 D™undga	HRT	target						tesseract_psm6	1	site label absent from OCR		pending	
131	36	29	2	A    Int 2 Dora fé2 D™undga	HJN	target	HJN	1 bora /2 bunda po) 0=0COWFT 3 ganide	1 bora /2 bunda po) 0=0COWFT 3 ganide	1 bora /2 bunda	1 bora 12 bunqa uwo HFT 3 gando	tesseract_psm6	0	token=HJN;edit=0;score=0.55;continued OCR line		pending	
131	36	29	2	A    Int 2 Dora fé2 D™undga	HFT	target				3 gandeu		tesseract_psm6	1	site label absent from OCR		pending	
131	36	29	2	A    Int 2 Dora fé2 D™undga	HNG	target	HNG	1 bora /2 bhag-a	1 bora /2 bhag-a	1 bora /2 bhag-a	1 bora /2 bħagd-a	tesseract_psm6	0	token=HNG;edit=0;score=0.55		pending	
131	36	29	2	A    Int 2 Dora fé2 D™undga	BPL	comparison	BPL	1 bora /4 bekar	1 bora /4 bekar	1 bora /4 bekar	1 bora 14 bekar	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
131	36	29	2	A    Int 2 Dora fé2 D™undga	HTR	target	HTR	1 bora /2 b*unda ‘a —sHILHE 1 bora	1 bora /2 b*unda ‘a —sHILHE 1 bora	1 bora /2 b*unda	1 bara I2 bħuqda a HLH 1 bora	tesseract_psm6	0	token=HTR;edit=0;score=0.00;continued OCR line		pending	
131	36	29	2	A    Int 2 Dora fé2 D™undga	HLH	target				1 bora		tesseract_psm6	1	site label absent from OCR		pending	
131	36	29	2	A    Int 2 Dora fé2 D™undga	PBG	comparison	PBG	1 bua	1 bua	1 bura	1 buça	tesseract_psm6	0	token=PBG;edit=0;score=0.55		audit-only comparison	
131	36	29	2	A    Int 2 Dora fé2 D™undga	HIN	comparison	HIN	1 bura /5 k*acab	1 bura /5 k*acab	1 bura /5 k*acab	1 bura /5 kħarcab	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
131	36	29	2	A    Int 2 Dora fé2 D™undga	PUN	comparison	PUN	5 k®arab HRT 1 lamba	5 k®arab HRT 1 lamba	5 k®arab HRT 1 lamba	5 kÞarab HRT 1 lamba	tesseract_psm6	0	token=PUN;edit=0;score=0.00;continued OCR line		audit-only comparison	
132	36	29	3		HRT	target	HRT	1 al-a	1 al-a	1 al-a	1 al-a	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
132	36	29	3		HJN	target	HJN	1 al-a	1 al-a	1 al-a	1 al.-a	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
132	36	29	3		HFT	target	HFT	1 ala	1 ala	1 ala	1 ala	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
132	36	29	3		HNG	target	HNG	2 gtl-a	2 gtl-a	2 gtl-a	2 gtl-a	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
132	36	29	3		BPL	comparison	BPL	1 alo	1 alo	1 alo	1 alo	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
132	36	29	3		HTR	target	HTR	1 al-a	1 al-a	1 al-a	1 al.a	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
132	36	29	3		HLH	target	HLH	1 al-a	1 al-a	1 al-a	1 al-a	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
132	36	29	3		PBG	comparison	PBG	3 sina	3 sina	3 sina	3 sina	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
132	36	29	3		HIN	comparison	HIN	2 gila	2 gila	2 gila	2 gila	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
132	36	29	3		PUN	comparison	PUN	"2 gtl-a HRT 1 gett""a (things) /2"	"2 gtl-a HRT 1 gett""a (things) /2"	"2 gtl-a HRT 1 gett""a (things) /2"	2 gtl-a HRT 1 gtttħa (thinus) 12	tesseract_psm6	0	token=PUN;edit=0;score=0.00;continued OCR line		audit-only comparison	
133	36	29	1	thegna	HRT	target						tesseract_psm6	1	site label absent from OCR		pending	
133	36	29	1	thegna	HJN	target	HJN	1 suk*a	1 suk*a	1 suk*a	1 suk*a	tesseract_psm6	0	token=HJN;edit=0;score=0.55		pending	
133	36	29	1	thegna	HFT	target	HFT	1 suk*a	1 suk*a	1 suk*a	1 suk’a	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
133	36	29	1	thegna	HNG	target	HNG	1 sokk*a	1 sokk*a	1 sokk*a	1 sokk’a	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
133	36	29	1	thegna	BPL	comparison	BPL	1 suka	1 suka	1 suka	1 suka	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
133	36	29	1	thegna	HTR	target	HTR	1 suk*a /2 kasak t*engna	1 suk*a /2 kasak t*engna	1 suk*a /2 kasak t*engna	1 sukha /2 kasak tenga	tesseract_psm6	0	token=HTR;edit=0;score=0.00;continued OCR line		pending	
133	36	29	1	thegna	HLH	target	HLH	1 suk*a bona	1 suk*a bona	1 suk*a bona	1 suk™*a bona	tesseract_psm6	0	token=HLH;edit=0;score=0.00;continued OCR line		pending	
133	36	29	1	thegna	PBG	comparison	PBG	1 fuka	1 fuka	1 fuka	1 fuka	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
133	36	29	1	thegna	HIN	comparison	HIN	1 suk*a	1 suk*a	1 suk*a	1 sukha	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
133	36	29	1	thegna	PUN	comparison	PUN	1 soka	1 soka	1 soka	1 soka	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
134	36	29	2	NIN 1 lamba	HRT	target	HFT	1 lamba	1 lamba	1 lamba	1 lamba	tesseract_psm6	0	token=HFT;edit=1;score=1.00		pending	
134	36	29	2	NIN 1 lamba	HJN	target						tesseract_psm6	1	site label absent from OCR		pending	
134	36	29	2	NIN 1 lamba	HFT	target						tesseract_psm6	1	site label absent from OCR		pending	
134	36	29	2	NIN 1 lamba	HNG	target	HNG	1 lamba	1 lamba	1 lamba	1 lamba	tesseract_psm6	0	token=HNG;edit=0;score=1.10		pending	
